Pincode,active,
700089,0,"700089,"
700090,0,"700090,"
700091,0,"700091,"
700092,0,"700092,"
700093,0,"700093,"
700094,0,"700094,"
700095,0,"700095,"
700096,0,"700096,"
700097,0,"700097,"
700099,0,"700099,"
700100,0,"700100,"
700101,0,"700101,"
700102,0,"700102,"
700103,0,"700103,"
700104,0,"700104,"
700105,0,"700105,"
700106,0,"700106,"
700107,0,"700107,"
700108,0,"700108,"
700109,0,"700109,"
700110,0,"700110,"
700111,0,"700111,"
700112,0,"700112,"
700113,0,"700113,"
700114,0,"700114,"
700115,0,"700115,"
700116,0,"700116,"
700117,0,"700117,"
700118,0,"700118,"
700119,0,"700119,"
700120,0,"700120,"
700121,0,"700121,"
700122,0,"700122,"
700123,0,"700123,"
700124,0,"700124,"
700125,0,"700125,"
700126,0,"700126,"
700127,0,"700127,"
700128,0,"700128,"
700129,0,"700129,"
700130,0,"700130,"
700131,0,"700131,"
700132,0,"700132,"
700133,0,"700133,"
700134,0,"700134,"
700135,0,"700135,"
700136,0,"700136,"
700137,0,"700137,"
700138,0,"700138,"
700139,0,"700139,"
700140,0,"700140,"
700141,0,"700141,"
700142,0,"700142,"
700143,0,"700143,"
700144,0,"700144,"
700145,0,"700145,"
700146,0,"700146,"
700147,0,"700147,"
700148,0,"700148,"
700149,0,"700149,"
700150,0,"700150,"
700151,0,"700151,"
700152,0,"700152,"
700153,0,"700153,"
700154,0,"700154,"
700155,0,"700155,"
700156,0,"700156,"
700157,0,"700157,"
700158,0,"700158,"
700159,0,"700159,"
700160,0,"700160,"
700161,0,"700161,"
700162,0,"700162,"
700163,0,"700163,"
707004,0,"707004,"
711101,0,"711101,"
711102,0,"711102,"
711103,0,"711103,"
711104,0,"711104,"
711105,0,"711105,"
711106,0,"711106,"
711107,0,"711107,"
711108,0,"711108,"
711109,0,"711109,"
711110,0,"711110,"
711111,0,"711111,"
711112,0,"711112,"
711113,0,"711113,"
711114,0,"711114,"
711115,0,"711115,"
711201,0,"711201,"
711202,0,"711202,"
711203,0,"711203,"
711204,0,"711204,"
711205,0,"711205,"
711206,0,"711206,"
711225,0,"711225,"
711226,0,"711226,"
711227,0,"711227,"
711301,0,"711301,"
711302,0,"711302,"
711303,0,"711303,"
711304,0,"711304,"
711305,0,"711305,"
711306,0,"711306,"
711307,0,"711307,"
711308,0,"711308,"
711309,0,"711309,"
711310,0,"711310,"
711312,0,"711312,"
711313,0,"711313,"
711314,0,"711314,"
711315,0,"711315,"
711316,0,"711316,"
711317,0,"711317,"
711322,0,"711322,"
711401,0,"711401,"
711403,0,"711403,"
711404,0,"711404,"
711405,0,"711405,"
711408,0,"711408,"
711409,0,"711409,"
711410,0,"711410,"
711411,0,"711411,"
711412,0,"711412,"
711413,0,"711413,"
711414,0,"711414,"
712101,0,"712101,"
712102,0,"712102,"
712103,0,"712103,"
712104,0,"712104,"
712105,0,"712105,"
712121,0,"712121,"
712122,0,"712122,"
712123,0,"712123,"
712124,0,"712124,"
712125,0,"712125,"
712134,0,"712134,"
712135,0,"712135,"
712136,0,"712136,"
712137,0,"712137,"
712138,0,"712138,"
712139,0,"712139,"
712146,0,"712146,"
712147,0,"712147,"
712148,0,"712148,"
712149,0,"712149,"
712152,0,"712152,"
712201,0,"712201,"
712202,0,"712202,"
712203,0,"712203,"
712204,0,"712204,"
712221,0,"712221,"
712222,0,"712222,"
712223,0,"712223,"
712232,0,"712232,"
712233,0,"712233,"
712234,0,"712234,"
712235,0,"712235,"
712245,0,"712245,"
712246,0,"712246,"
712248,0,"712248,"
712249,0,"712249,"
712250,0,"712250,"
712258,0,"712258,"
712301,0,"712301,"
712302,0,"712302,"
712303,0,"712303,"
712304,0,"712304,"
712305,0,"712305,"
712306,0,"712306,"
712308,0,"712308,"
712310,0,"712310,"
712311,0,"712311,"
712401,0,"712401,"
712402,0,"712402,"
712403,0,"712403,"
712404,0,"712404,"
712405,0,"712405,"
712406,0,"712406,"
712407,0,"712407,"
712408,0,"712408,"
712409,0,"712409,"
712410,0,"712410,"
712412,0,"712412,"
712413,0,"712413,"
712414,0,"712414,"
712415,0,"712415,"
712416,0,"712416,"
712417,0,"712417,"
712501,0,"712501,"
712502,0,"712502,"
712503,0,"712503,"
712504,0,"712504,"
712512,0,"712512,"
712513,0,"712513,"
712514,0,"712514,"
712515,0,"712515,"
712601,0,"712601,"
712602,0,"712602,"
712611,0,"712611,"
712612,0,"712612,"
712613,0,"712613,"
712614,0,"712614,"
712615,0,"712615,"
712616,0,"712616,"
712617,0,"712617,"
712701,0,"712701,"
712702,0,"712702,"
712706,0,"712706,"
713101,0,"713101,"
713102,0,"713102,"
713103,0,"713103,"
713104,0,"713104,"
713121,0,"713121,"
713122,0,"713122,"
713123,0,"713123,"
713124,0,"713124,"
713125,0,"713125,"
713126,0,"713126,"
713127,0,"713127,"
713128,0,"713128,"
713129,0,"713129,"
713130,0,"713130,"
713131,0,"713131,"
713132,0,"713132,"
713140,0,"713140,"
713141,0,"713141,"
713142,0,"713142,"
713143,0,"713143,"
713144,0,"713144,"
713145,0,"713145,"
713146,0,"713146,"
713147,0,"713147,"
713148,0,"713148,"
713149,0,"713149,"
713150,0,"713150,"
713151,0,"713151,"
713152,0,"713152,"
713153,0,"713153,"
713154,0,"713154,"
713166,0,"713166,"
713201,0,"713201,"
713202,0,"713202,"
713203,0,"713203,"
713204,0,"713204,"
713205,0,"713205,"
713206,0,"713206,"
713207,0,"713207,"
713208,0,"713208,"
713209,0,"713209,"
713210,0,"713210,"
713211,0,"713211,"
713212,0,"713212,"
713213,0,"713213,"
713214,0,"713214,"
713215,0,"713215,"
713216,0,"713216,"
713217,0,"713217,"
713301,0,"713301,"
713302,0,"713302,"
713303,0,"713303,"
713304,0,"713304,"
713305,0,"713305,"
713315,0,"713315,"
713321,0,"713321,"
713322,0,"713322,"
713323,0,"713323,"
713324,0,"713324,"
713325,0,"713325,"
713326,0,"713326,"
713330,0,"713330,"
713331,0,"713331,"
713332,0,"713332,"
713333,0,"713333,"
713334,0,"713334,"
713335,0,"713335,"
713336,0,"713336,"
713337,0,"713337,"
713338,0,"713338,"
713339,0,"713339,"
713340,0,"713340,"
713341,0,"713341,"
713342,0,"713342,"
713343,0,"713343,"
713344,0,"713344,"
713346,0,"713346,"
713347,0,"713347,"
713357,0,"713357,"
713358,0,"713358,"
713359,0,"713359,"
713360,0,"713360,"
713361,0,"713361,"
713362,0,"713362,"
713363,0,"713363,"
713365,0,"713365,"
713369,0,"713369,"
713370,0,"713370,"
713371,0,"713371,"
713372,0,"713372,"
713373,0,"713373,"
713376,0,"713376,"
713378,0,"713378,"
713381,0,"713381,"
713384,0,"713384,"
713385,0,"713385,"
713386,0,"713386,"
713401,0,"713401,"
713403,0,"713403,"
713404,0,"713404,"
713405,0,"713405,"
713406,0,"713406,"
713407,0,"713407,"
713408,0,"713408,"
713409,0,"713409,"
713420,0,"713420,"
713421,0,"713421,"
713422,0,"713422,"
713423,0,"713423,"
713424,0,"713424,"
713426,0,"713426,"
713427,0,"713427,"
713428,0,"713428,"
713502,0,"713502,"
713512,0,"713512,"
713513,0,"713513,"
713514,0,"713514,"
713515,0,"713515,"
713519,0,"713519,"
713520,0,"713520,"
721101,0,"721101,"
721102,0,"721102,"
721121,0,"721121,"
721122,0,"721122,"
721124,0,"721124,"
721125,0,"721125,"
721126,0,"721126,"
721127,0,"721127,"
721128,0,"721128,"
721129,0,"721129,"
721130,0,"721130,"
721131,0,"721131,"
721132,0,"721132,"
721133,0,"721133,"
721134,0,"721134,"
721135,0,"721135,"
721136,0,"721136,"
721137,0,"721137,"
721139,0,"721139,"
721140,0,"721140,"
721143,0,"721143,"
721144,0,"721144,"
721145,0,"721145,"
721146,0,"721146,"
721147,0,"721147,"
721148,0,"721148,"
721149,0,"721149,"
721150,0,"721150,"
721151,0,"721151,"
721152,0,"721152,"
721153,0,"721153,"
721154,0,"721154,"
721155,0,"721155,"
721156,0,"721156,"
721157,0,"721157,"
721158,0,"721158,"
721159,0,"721159,"
721160,0,"721160,"
721161,0,"721161,"
721166,0,"721166,"
721171,0,"721171,"
721172,0,"721172,"
721201,0,"721201,"
721211,0,"721211,"
721212,0,"721212,"
721222,0,"721222,"
721232,0,"721232,"
721242,0,"721242,"
721253,0,"721253,"
721260,0,"721260,"
721301,0,"721301,"
721302,0,"721302,"
721303,0,"721303,"
721304,0,"721304,"
721305,0,"721305,"
721306,0,"721306,"
721401,0,"721401,"
721402,0,"721402,"
721403,0,"721403,"
721404,0,"721404,"
721405,0,"721405,"
721406,0,"721406,"
721420,0,"721420,"
721422,0,"721422,"
721423,0,"721423,"
721424,0,"721424,"
721425,0,"721425,"
721426,0,"721426,"
721427,0,"721427,"
721428,0,"721428,"
721429,0,"721429,"
721430,0,"721430,"
721431,0,"721431,"
721432,0,"721432,"
721433,0,"721433,"
721434,0,"721434,"
721435,0,"721435,"
721436,0,"721436,"
721437,0,"721437,"
721438,0,"721438,"
721439,0,"721439,"
721440,0,"721440,"
721441,0,"721441,"
721442,0,"721442,"
721443,0,"721443,"
721444,0,"721444,"
721445,0,"721445,"
721446,0,"721446,"
721447,0,"721447,"
721448,0,"721448,"
721449,0,"721449,"
721450,0,"721450,"
721451,0,"721451,"
721452,0,"721452,"
721453,0,"721453,"
721454,0,"721454,"
721455,0,"721455,"
721456,0,"721456,"
721457,0,"721457,"
721458,0,"721458,"
721463,0,"721463,"
721467,0,"721467,"
721501,0,"721501,"
721503,0,"721503,"
721504,0,"721504,"
721505,0,"721505,"
721506,0,"721506,"
721507,0,"721507,"
721513,0,"721513,"
721514,0,"721514,"
721515,0,"721515,"
721516,0,"721516,"
721517,0,"721517,"
721601,0,"721601,"
721602,0,"721602,"
721603,0,"721603,"
721604,0,"721604,"
721606,0,"721606,"
721607,0,"721607,"
721624,0,"721624,"
721625,0,"721625,"
721626,0,"721626,"
721627,0,"721627,"
721628,0,"721628,"
721629,0,"721629,"
721631,0,"721631,"
721632,0,"721632,"
721633,0,"721633,"
721634,0,"721634,"
721635,0,"721635,"
721636,0,"721636,"
721637,0,"721637,"
721641,0,"721641,"
721642,0,"721642,"
721643,0,"721643,"
721644,0,"721644,"
721645,0,"721645,"
721646,0,"721646,"
721647,0,"721647,"
721648,0,"721648,"
721649,0,"721649,"
721650,0,"721650,"
721651,0,"721651,"
721652,0,"721652,"
721653,0,"721653,"
721654,0,"721654,"
721655,0,"721655,"
721656,0,"721656,"
721657,0,"721657,"
721658,0,"721658,"
721659,0,"721659,"
722101,0,"722101,"
722102,0,"722102,"
722121,0,"722121,"
722122,0,"722122,"
722132,0,"722132,"
722133,0,"722133,"
722134,0,"722134,"
722135,0,"722135,"
722136,0,"722136,"
722137,0,"722137,"
722138,0,"722138,"
722139,0,"722139,"
722140,0,"722140,"
722141,0,"722141,"
722142,0,"722142,"
722143,0,"722143,"
722144,0,"722144,"
722146,0,"722146,"
722147,0,"722147,"
722148,0,"722148,"
722149,0,"722149,"
722150,0,"722150,"
722151,0,"722151,"
722152,0,"722152,"
722153,0,"722153,"
722154,0,"722154,"
722155,0,"722155,"
722156,0,"722156,"
722157,0,"722157,"
722158,0,"722158,"
722160,0,"722160,"
722161,0,"722161,"
722162,0,"722162,"
722164,0,"722164,"
722173,0,"722173,"
722183,0,"722183,"
722201,0,"722201,"
722202,0,"722202,"
722203,0,"722203,"
722204,0,"722204,"
722205,0,"722205,"
722206,0,"722206,"
722207,0,"722207,"
722208,0,"722208,"
723101,0,"723101,"
723102,0,"723102,"
723103,0,"723103,"
723104,0,"723104,"
723121,0,"723121,"
723126,0,"723126,"
723127,0,"723127,"
723128,0,"723128,"
723129,0,"723129,"
723130,0,"723130,"
723131,0,"723131,"
723132,0,"723132,"
723133,0,"723133,"
723142,0,"723142,"
723143,0,"723143,"
723145,0,"723145,"
723146,0,"723146,"
723147,0,"723147,"
723148,0,"723148,"
723149,0,"723149,"
723151,0,"723151,"
723152,0,"723152,"
723153,0,"723153,"
723154,0,"723154,"
723155,0,"723155,"
723156,0,"723156,"
723201,0,"723201,"
723202,0,"723202,"
723212,0,"723212,"
723213,0,"723213,"
723215,0,"723215,"
731101,0,"731101,"
731102,0,"731102,"
731103,0,"731103,"
731104,0,"731104,"
731121,0,"731121,"
731123,0,"731123,"
731124,0,"731124,"
731125,0,"731125,"
731126,0,"731126,"
731127,0,"731127,"
731129,0,"731129,"
731130,0,"731130,"
731132,0,"731132,"
731133,0,"731133,"
731201,0,"731201,"
731202,0,"731202,"
731204,0,"731204,"
731213,0,"731213,"
731214,0,"731214,"
731215,0,"731215,"
731216,0,"731216,"
731218,0,"731218,"
731219,0,"731219,"
731220,0,"731220,"
731221,0,"731221,"
731222,0,"731222,"
731223,0,"731223,"
731224,0,"731224,"
731233,0,"731233,"
731234,0,"731234,"
731235,0,"731235,"
731236,0,"731236,"
731237,0,"731237,"
731238,0,"731238,"
731240,0,"731240,"
731241,0,"731241,"
731242,0,"731242,"
731243,0,"731243,"
731244,0,"731244,"
731245,0,"731245,"
731301,0,"731301,"
731302,0,"731302,"
731303,0,"731303,"
731304,0,"731304,"
732101,0,"732101,"
732102,0,"732102,"
732103,0,"732103,"
732121,0,"732121,"
732122,0,"732122,"
732123,0,"732123,"
732124,0,"732124,"
732125,0,"732125,"
732126,0,"732126,"
732127,0,"732127,"
732128,0,"732128,"
732138,0,"732138,"
732139,0,"732139,"
732140,0,"732140,"
732141,0,"732141,"
732142,0,"732142,"
732144,0,"732144,"
732201,0,"732201,"
732202,0,"732202,"
732203,0,"732203,"
732204,0,"732204,"
732205,0,"732205,"
732206,0,"732206,"
732207,0,"732207,"
732208,0,"732208,"
732209,0,"732209,"
732210,0,"732210,"
732215,0,"732215,"
732216,0,"732216,"
733101,0,"733101,"
733102,0,"733102,"
733103,0,"733103,"
733121,0,"733121,"
733123,0,"733123,"
733124,0,"733124,"
733125,0,"733125,"
733126,0,"733126,"
733127,0,"733127,"
733128,0,"733128,"
733129,0,"733129,"
733130,0,"733130,"
733132,0,"733132,"
733133,0,"733133,"
733134,0,"733134,"
733140,0,"733140,"
733141,0,"733141,"
733142,0,"733142,"
733143,0,"733143,"
733145,0,"733145,"
733156,0,"733156,"
733158,0,"733158,"
733201,0,"733201,"
733202,0,"733202,"
733207,0,"733207,"
733208,0,"733208,"
733209,0,"733209,"
733210,0,"733210,"
733215,0,"733215,"
734001,0,"734001,"
734002,0,"734002,"
734003,0,"734003,"
734004,0,"734004,"
734005,0,"734005,"
734006,0,"734006,"
734007,0,"734007,"
734008,0,"734008,"
734009,0,"734009,"
734010,0,"734010,"
734011,0,"734011,"
734012,0,"734012,"
734013,0,"734013,"
734014,0,"734014,"
734015,0,"734015,"
734101,0,"734101,"
734102,0,"734102,"
734103,0,"734103,"
734104,0,"734104,"
734105,0,"734105,"
734201,0,"734201,"
734203,0,"734203,"
734204,0,"734204,"
734209,0,"734209,"
734213,0,"734213,"
734214,0,"734214,"
734215,0,"734215,"
734216,0,"734216,"
734217,0,"734217,"
734218,0,"734218,"
734220,0,"734220,"
734221,0,"734221,"
734222,0,"734222,"
734223,0,"734223,"
734224,0,"734224,"
734226,0,"734226,"
734301,0,"734301,"
734311,0,"734311,"
734312,0,"734312,"
734313,0,"734313,"
734314,0,"734314,"
734315,0,"734315,"
734316,0,"734316,"
734421,0,"734421,"
734423,0,"734423,"
734424,0,"734424,"
734425,0,"734425,"
734426,0,"734426,"
734427,0,"734427,"
734429,0,"734429,"
734434,0,"734434,"
734501,0,"734501,"
734503,0,"734503,"
735101,0,"735101,"
735102,0,"735102,"
735121,0,"735121,"
735122,0,"735122,"
735132,0,"735132,"
735133,0,"735133,"
735134,0,"735134,"
735135,0,"735135,"
735202,0,"735202,"
735203,0,"735203,"
735204,0,"735204,"
735205,0,"735205,"
735206,0,"735206,"
735207,0,"735207,"
735208,0,"735208,"
735209,0,"735209,"
735210,0,"735210,"
735211,0,"735211,"
735212,0,"735212,"
735213,0,"735213,"
735214,0,"735214,"
735215,0,"735215,"
735216,0,"735216,"
735217,0,"735217,"
735218,0,"735218,"
735219,0,"735219,"
735220,0,"735220,"
735221,0,"735221,"
735222,0,"735222,"
735223,0,"735223,"
735224,0,"735224,"
735225,0,"735225,"
735226,0,"735226,"
735227,0,"735227,"
735228,0,"735228,"
735229,0,"735229,"
735230,0,"735230,"
735231,0,"735231,"
735232,0,"735232,"
735233,0,"735233,"
735234,0,"735234,"
735301,0,"735301,"
735302,0,"735302,"
735303,0,"735303,"
735304,0,"735304,"
735305,0,"735305,"
736101,0,"736101,"
736121,0,"736121,"
736122,0,"736122,"
736123,0,"736123,"
736131,0,"736131,"
736133,0,"736133,"
736134,0,"736134,"
736135,0,"736135,"
736145,0,"736145,"
736146,0,"736146,"
736156,0,"736156,"
736157,0,"736157,"
736158,0,"736158,"
736159,0,"736159,"
736160,0,"736160,"
736165,0,"736165,"
736167,0,"736167,"
736168,0,"736168,"
736169,0,"736169,"
736170,0,"736170,"
736171,0,"736171,"
736172,0,"736172,"
736176,0,"736176,"
736179,0,"736179,"
736182,0,"736182,"
736201,0,"736201,"
736202,0,"736202,"
736203,0,"736203,"
736204,0,"736204,"
736205,0,"736205,"
736206,0,"736206,"
736207,0,"736207,"
736208,0,"736208,"
737101,0,"737101,"
737102,0,"737102,"
737103,0,"737103,"
737106,0,"737106,"
737107,0,"737107,"
737111,0,"737111,"
737113,0,"737113,"
737116,0,"737116,"
737120,0,"737120,"
737121,0,"737121,"
737126,0,"737126,"
737128,0,"737128,"
737131,0,"737131,"
737132,0,"737132,"
737133,0,"737133,"
737134,0,"737134,"
737135,0,"737135,"
737136,0,"737136,"
737139,0,"737139,"
741101,0,"741101,"
741102,0,"741102,"
741103,0,"741103,"
741121,0,"741121,"
741122,0,"741122,"
741123,0,"741123,"
741124,0,"741124,"
741125,0,"741125,"
741126,0,"741126,"
741127,0,"741127,"
741137,0,"741137,"
741138,0,"741138,"
741139,0,"741139,"
741140,0,"741140,"
741150,0,"741150,"
741151,0,"741151,"
741152,0,"741152,"
741153,0,"741153,"
741154,0,"741154,"
741155,0,"741155,"
741156,0,"741156,"
741157,0,"741157,"
741158,0,"741158,"
741159,0,"741159,"
741160,0,"741160,"
741161,0,"741161,"
741162,0,"741162,"
741163,0,"741163,"
741164,0,"741164,"
741165,0,"741165,"
741166,0,"741166,"
741167,0,"741167,"
741181,0,"741181,"
741201,0,"741201,"
741202,0,"741202,"
741221,0,"741221,"
741222,0,"741222,"
741223,0,"741223,"
741232,0,"741232,"
741234,0,"741234,"
741235,0,"741235,"
741238,0,"741238,"
741245,0,"741245,"
741246,0,"741246,"
741247,0,"741247,"
741248,0,"741248,"
741249,0,"741249,"
741250,0,"741250,"
741251,0,"741251,"
741252,0,"741252,"
741253,0,"741253,"
741254,0,"741254,"
741255,0,"741255,"
741256,0,"741256,"
741257,0,"741257,"
741301,0,"741301,"
741302,0,"741302,"
741313,0,"741313,"
741315,0,"741315,"
741316,0,"741316,"
741317,0,"741317,"
741319,0,"741319,"
741401,0,"741401,"
741402,0,"741402,"
741404,0,"741404,"
741501,0,"741501,"
741502,0,"741502,"
741503,0,"741503,"
741504,0,"741504,"
741505,0,"741505,"
741506,0,"741506,"
741507,0,"741507,"
741508,0,"741508,"
741509,0,"741509,"
742101,0,"742101,"
742102,0,"742102,"
742103,0,"742103,"
742104,0,"742104,"
742113,0,"742113,"
742121,0,"742121,"
742122,0,"742122,"
742123,0,"742123,"
742132,0,"742132,"
742133,0,"742133,"
742134,0,"742134,"
742135,0,"742135,"
742136,0,"742136,"
742137,0,"742137,"
742138,0,"742138,"
742140,0,"742140,"
742147,0,"742147,"
742148,0,"742148,"
742149,0,"742149,"
742151,0,"742151,"
742159,0,"742159,"
742160,0,"742160,"
742161,0,"742161,"
742163,0,"742163,"
742164,0,"742164,"
742165,0,"742165,"
742166,0,"742166,"
742168,0,"742168,"
742174,0,"742174,"
742175,0,"742175,"
742184,0,"742184,"
742187,0,"742187,"
742189,0,"742189,"
742201,0,"742201,"
742202,0,"742202,"
742212,0,"742212,"
742213,0,"742213,"
742223,0,"742223,"
742224,0,"742224,"
742225,0,"742225,"
742226,0,"742226,"
742227,0,"742227,"
742235,0,"742235,"
742236,0,"742236,"
742237,0,"742237,"
742238,0,"742238,"
742301,0,"742301,"
742302,0,"742302,"
742303,0,"742303,"
742304,0,"742304,"
742305,0,"742305,"
742306,0,"742306,"
742308,0,"742308,"
742401,0,"742401,"
742402,0,"742402,"
742404,0,"742404,"
742405,0,"742405,"
742406,0,"742406,"
742407,0,"742407,"
742408,0,"742408,"
742409,0,"742409,"
742410,0,"742410,"
743122,0,"743122,"
743123,0,"743123,"
743124,0,"743124,"
743125,0,"743125,"
743126,0,"743126,"
743127,0,"743127,"
743128,0,"743128,"
743129,0,"743129,"
743130,0,"743130,"
743133,0,"743133,"
743134,0,"743134,"
743135,0,"743135,"
743136,0,"743136,"
743144,0,"743144,"
743145,0,"743145,"
743165,0,"743165,"
743166,0,"743166,"
743193,0,"743193,"
743194,0,"743194,"
743221,0,"743221,"
743222,0,"743222,"
743223,0,"743223,"
743232,0,"743232,"
743233,0,"743233,"
743234,0,"743234,"
743235,0,"743235,"
743245,0,"743245,"
743247,0,"743247,"
743248,0,"743248,"
743249,0,"743249,"
743251,0,"743251,"
743252,0,"743252,"
743262,0,"743262,"
743263,0,"743263,"
743268,0,"743268,"
743270,0,"743270,"
743271,0,"743271,"
743272,0,"743272,"
743273,0,"743273,"
743286,0,"743286,"
743287,0,"743287,"
743289,0,"743289,"
743290,0,"743290,"
743291,0,"743291,"
743292,0,"743292,"
743293,0,"743293,"
743294,0,"743294,"
743297,0,"743297,"
743312,0,"743312,"
743318,0,"743318,"
743329,0,"743329,"
743330,0,"743330,"
743331,0,"743331,"
743332,0,"743332,"
743336,0,"743336,"
743337,0,"743337,"
743338,0,"743338,"
743345,0,"743345,"
743347,0,"743347,"
743348,0,"743348,"
743349,0,"743349,"
743351,0,"743351,"
743354,0,"743354,"
743355,0,"743355,"
743356,0,"743356,"
743357,0,"743357,"
743363,0,"743363,"
743368,0,"743368,"
743370,0,"743370,"
743371,0,"743371,"
743372,0,"743372,"
743373,0,"743373,"
743374,0,"743374,"
743375,0,"743375,"
743376,0,"743376,"
743377,0,"743377,"
743378,0,"743378,"
743383,0,"743383,"
743387,0,"743387,"
743395,0,"743395,"
743399,0,"743399,"
743401,0,"743401,"
743405,0,"743405,"
743411,0,"743411,"
743412,0,"743412,"
743422,0,"743422,"
743423,0,"743423,"
743424,0,"743424,"
743425,0,"743425,"
743426,0,"743426,"
743427,0,"743427,"
743428,0,"743428,"
743429,0,"743429,"
743435,0,"743435,"
743437,0,"743437,"
743438,0,"743438,"
743439,0,"743439,"
743442,0,"743442,"
743445,0,"743445,"
743446,0,"743446,"
743456,0,"743456,"
743502,0,"743502,"
743503,0,"743503,"
743504,0,"743504,"
743513,0,"743513,"
743609,0,"743609,"
743610,0,"743610,"
743611,0,"743611,"
743613,0,"743613,"
743701,0,"743701,"
743702,0,"743702,"
743704,0,"743704,"
743710,0,"743710,"
743711,0,"743711,"
744101,0,"744101,"
744102,0,"744102,"
744103,0,"744103,"
744104,0,"744104,"
744105,0,"744105,"
744106,0,"744106,"
744107,0,"744107,"
744112,0,"744112,"
744201,0,"744201,"
744202,0,"744202,"
744203,0,"744203,"
744204,0,"744204,"
744205,0,"744205,"
744206,0,"744206,"
744207,0,"744207,"
744209,0,"744209,"
744210,0,"744210,"
744211,0,"744211,"
744301,0,"744301,"
744302,0,"744302,"
744303,0,"744303,"
744304,0,"744304,"
751001,0,"751001,"
751002,0,"751002,"
751003,0,"751003,"
751004,0,"751004,"
751005,0,"751005,"
751006,0,"751006,"
751007,0,"751007,"
751008,0,"751008,"
751009,0,"751009,"
751010,0,"751010,"
751011,0,"751011,"
751012,0,"751012,"
751013,0,"751013,"
751014,0,"751014,"
751015,0,"751015,"
751016,0,"751016,"
